target_year,category_raw,course_code,course_name,section,credits,lecture_type,grade_type,foreign_course,instructor_name,schedule_raw,teaching_method,lecture_hours,lecture_times,lab_hours,lab_times,pre_enrollment_count,capacity,enrolled_count,offered_year,semester,category1,college,department,_major,area,field
전학년,교양선택,941011,일반화학및실험II,13,3,일반,Grade,,미지정,"수 01 ,02 [S1-6-205(36-205)]  수 03 ,04 [S1-1-239(40-239)]",,2.0,2.0,2,1.0,12,25.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,14,3,일반,Grade,,미지정,"화 02 ,03 [S1-6-205(36-205)]  화 05 ,06 [S1-5-123(37-123)]",,2.0,2.0,2,1.0,13,25.0,45.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,15,3,일반,Grade,,미지정,"금 02 ,03 [S1-6-205(36-205)]  금 07 ,08 [S1-6-107(36-107)]",,2.0,2.0,2,1.0,50,25.0,99.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,16,3,일반,Grade,,미지정,"화 07 ,08 [S1-6-206(36-206)]  수 02 ,03 [S1-3-203(42-203)]",,2.0,2.0,2,1.0,3,25.0,28.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,17,3,일반,Grade,,미지정,"수 05 ,06 [S1-6-205(36-205)]  목 05 ,06 [S1-3-203(42-203)]",,2.0,2.0,2,1.0,6,25.0,25.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,18,3,일반,Grade,,박준희,"화 06 ,07 [S1-6-516(36-516)]  목 07 ,08 [S1-6-205(36-205)]",,2.0,2.0,2,1.0,3,25.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,19,3,일반,Grade,,홍병표,"목 02 ,03 [S1-3-203(42-203)]  목 05 ,06 [S1-6-206(36-206)]",,2.0,2.0,2,1.0,19,25.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,20,3,일반,Grade,,홍병표,"화 06 ,07 [S1-3-203(42-203)]  화 08 ,09 [S1-2-101(41-101)]",,2.0,2.0,2,1.0,2,25.0,30.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941011,일반화학및실험II,21,3,일반,Grade,,미지정,"월 05 ,06 [N14-106(56-106)]  목 05 ,06 [S1-2-302(41-302)]",,2.0,2.0,2,1.0,5,25.0,25.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,1,3,일반,Grade,,김경환,"월 08 ,09 [S1-2-307(41-307)]  화 07 ,08 [S1-3-202(42-202)]",,2.0,2.0,2,1.0,14,35.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,2,3,일반,Grade,,이새봄,"화 06 ,07 [S1-2-308(41-308)]  화 08 ,09 [S1-2-301(41-301)]",,2.0,2.0,2,1.0,14,35.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,3,3,일반,Grade,,강규호,"월 02 ,03 [S1-2-307(41-307)]  목 06 ,07 [S1-5-123(37-123)]",,2.0,2.0,2,1.0,10,35.0,35.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,4,3,일반,Grade,,김상준,"월 06 ,07 [S1-2-308(41-308)]  화 02 ,03 [S1-3-202(42-202)]",,2.0,2.0,2,1.0,9,35.0,35.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,5,3,일반,Grade,,김세용,"화 02 ,03 [S1-2-307(41-307)]  목 07 ,08 [S1-2-306(41-306)]",,2.0,2.0,2,1.0,9,35.0,27.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,6,3,일반,Grade,,박종석,"월 08 ,09 [S1-2-308(41-308)]  수 02 ,03 [S1-5-123(37-123)]",,2.0,2.0,2,1.0,3,35.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,7,3,일반,Grade,,이혜연,"화 07 ,08 [S1-2-306(41-306)]  목 06 ,07 [S1-2-307(41-307)]",,2.0,2.0,2,1.0,12,35.0,35.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,8,3,일반,Grade,,조성진,"화 08 ,09 [S1-2-308(41-308)]  수 02 ,03 [S1-3-202(42-202)]",,2.0,2.0,2,1.0,11,35.0,45.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,9,3,일반,Grade,,송준호,"수 02 ,03 [S1-2-308(41-308)]  목 02 ,03 [S1-5-123(37-123)]",,2.0,2.0,2,1.0,17,35.0,25.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,10,3,일반,Grade,,전정선,"수 02 ,03 [S1-2-307(41-307)]  목 02 ,03 [S1-3-202(42-202)]",,2.0,2.0,2,1.0,8,35.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,11,3,일반,Grade,,김두일,"화 07 ,08 [S1-2-305(41-305)]  목 02 ,03 [S1-2-307(41-307)]",,2.0,2.0,2,1.0,16,35.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,12,3,일반,Grade,,홍승현,"수 02 ,03 [S1-2-306(41-306)]  금 02 ,03 [S1-2-308(41-308)]",,2.0,2.0,2,1.0,2,35.0,7.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941015,일반지구과학및실험I,1,3,일반,Grade,,이철우,"수 06 ,07 [S1-6-515(36-515)]  목 05 ,06 [S1-6-515(36-515)]",,2.0,2.0,2,1.0,21,40.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941016,일반지구과학및실험II,1,3,일반,Grade,,이승열,"화 07 ,08 [S1-6-515(36-515)]  목 07 ,08 [S1-6-515(36-515)]",,2.0,2.0,2,1.0,7,40.0,32.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941016,일반지구과학및실험II,2,3,일반,Grade,,김경찬,"화 06 ,07 [S1-4-415(43-415)]  수 02 ,03 [S1-4-415(43-415)]",,2.0,2.0,2,1.0,9,40.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,1,4,일반,Grade,,민병준,"화 06 [S1-2-202(41-202)]  화 07 ,08 [S1-1-127(40-127)]  수 05 ,06 [S1-2-202(41-202)]",,3.0,3.0,2,1.0,18,45.0,32.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,2,4,일반,Grade,,한정호,"수 02 ,03 [S1-1-127(40-127)]  금 05 ,06 ,07 [S1-3-202(42-202)]",,3.0,3.0,2,1.0,8,45.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,3,4,일반,Grade,,한정호,"월 05 ,06 [S1-1-127(40-127)]  목 06 ,07 ,08 [S1-3-202(42-202)]",,3.0,3.0,2,1.0,20,45.0,38.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941018,생물자원과 인간생활,1,3,일반,Grade,,이승욱,"토 08 ,09 ,10 [S21-4-143(92-143)]",,3.0,3.0,0,0.0,3,50.0,24.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941020,웰빙시대의 생물산업,1,3,일반,Grade,,"서정욱, 심국보, 임완희","수 01 ,02 ,03 [S20-101]",,3.0,3.0,0,0.0,94,100.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941022,일반물리학의이해II,1,4,일반,Grade,,이인선,"월 07 ,08 ,09 [E1-2-331(81-331)]  수 05 ,06 [E1-1-327(82-327)]",,3.0,3.0,2,1.0,15,40.0,17.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941024,일반화학의이해II,1,4,일반,Grade,,박명환,"월 05 ,06 [S1-6-205(36-205)]  화 02 ,03 [E1-2-327(81-327)]  수 03 [E1-2-327(81-327)]",,3.0,3.0,2,1.0,17,25.0,17.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941027,일반생물학의 이해 및 실험II,1,4,일반,Grade,,"김세용, 송준호, 조성진","화 06 [S1-3-202(42-202)]  수 06 ,07 [S1-3-202(42-202)]  수 08 ,09 [S1-2-308(41-308)]",,3.0,3.0,2,1.0,18,40.0,40.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,1,3,일반,Grade,,허태영,"수 06 ,07 ,08 [S1-5-123(37-123)]",,3.0,3.0,0,0.0,38,45.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,2,3,일반,Grade,,서민자,"월 02 ,03 [S1-5-123(37-123)]  수 05 [S1-5-123(37-123)]",,3.0,3.0,0,0.0,9,45.0,27.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,3,3,일반,Grade,,김선우,"금 01 ,02 ,03 [S1-2-108(41-108)]",,3.0,3.0,0,0.0,5,45.0,1.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,4,3,일반,Grade,,정연수,"월 01 ,02 ,03 [N14-108(56-108)]",,3.0,3.0,0,0.0,59,45.0,43.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,5,3,일반,Grade,,정애란,"화 07 ,08 [S1-5-123(37-123)]  화 09 [S2-101(32-101)]",,3.0,3.0,0,0.0,25,45.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,6,3,일반,Grade,,정애란,"금 01 ,02 ,03 [S1-5-123(37-123)]",,3.0,3.0,0,0.0,18,45.0,39.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,7,3,일반,Grade,,이성원,"목 01 ,02 [S1-2-104(41-104)]  목 03 [S1-2-108(41-108)]",,3.0,3.0,0,0.0,45,45.0,45.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941032,응용통계학,1,3,일반,Grade,,정재환,"월 05 ,06 ,07 [S1-5-123(37-123)]",,3.0,3.0,0,0.0,9,45.0,28.0,2025,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941001,수학,1,3,일반,Grade,,김겸순,"월 01 ,02 ,03 [S1-2-201(41-201)]",,3.0,3.0,0,0.0,20,40.0,25.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941001,수학,2,3,일반,Grade,,박장희,"월 01 ,02 ,03 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,9,40.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941001,수학,3,3,일반,Grade,,김선광,"수 07 ,08 ,09 [S1-2-201(41-201)]",,3.0,3.0,0,0.0,34,40.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941001,수학,4,3,일반,Grade,,임효진,"수 07 ,08 ,09 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,21,40.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941002,수학I,1,3,일반,Grade,,염성준,"금 01 ,02 ,03 [S1-2-104(41-104)]",,3.0,3.0,0,0.0,61,40.0,9.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,1,3,일반,Grade,,류미수,"월 09 [S1-1-427(40-427)]  화 02 ,03 [S1-1-427(40-427)]",,3.0,3.0,0,0.0,13,30.0,33.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,2,3,일반,Grade,,지운식,"화 02 ,03 [S1-2-104(41-104)]  목 05 [S1-2-104(41-104)]",,3.0,3.0,0,0.0,9,30.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,3,3,일반,Grade,,이석종,"월 03 [S1-2-104(41-104)]  수 02 ,03 [S1-2-104(41-104)]",,3.0,3.0,0,0.0,5,30.0,33.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,4,3,일반,Grade,,고두원,"월 05 [S1-2-302(41-302)]  수 02 ,03 [S1-2-302(41-302)]",,3.0,3.0,0,0.0,14,30.0,37.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,5,3,일반,Grade,,김세정,"월 08 ,09 [S1-2-202(41-202)]  화 08 [S1-2-202(41-202)]",,3.0,3.0,0,0.0,13,30.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,6,3,일반,Grade,,진상돈,"월 02 ,03 [E1-1-140(82-140)]  수 03 [E1-1-140(82-140)]",,3.0,3.0,0,0.0,2,30.0,25.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,7,3,일반,Grade,,윤재헌,"월 05 ,06 [S1-2-205(41-205)]  화 05 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,41,30.0,17.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,8,3,일반,Grade,,윤상민,"화 01 ,02 ,03 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,22,30.0,30.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,9,3,일반,Grade,,염성준,"화 01 ,02 ,03 [S1-2-302(41-302)]",,3.0,3.0,0,0.0,7,30.0,30.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,10,3,일반,Grade,,박준미,"화 02 ,03 [S1-2-305(41-305)]  목 03 [S1-2-305(41-305)]",,3.0,3.0,0,0.0,0,30.0,32.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,11,3,일반,Grade,,신재민,"월 05 ,06 [S1-2-202(41-202)]  화 03 [S1-2-202(41-202)]",,3.0,3.0,0,0.0,5,30.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,12,3,일반,Grade,,박준미,"목 06 ,07 ,08 [S1-2-201(41-201)]",,3.0,3.0,0,0.0,19,30.0,33.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,13,3,일반,Grade,,임효진,"월 02 ,03 [S1-2-202(41-202)]  수 02 [S1-2-202(41-202)]",,3.0,3.0,0,0.0,1,30.0,33.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,14,3,일반,Grade,,좌동욱,"월 05 ,06 [S1-2-104(41-104)]  수 07 [S1-2-104(41-104)]",,3.0,3.0,0,0.0,4,30.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,15,3,일반,Grade,,김은희,"화 05 [S1-2-302(41-302)]  수 06 ,07 [S1-2-302(41-302)]",,3.0,3.0,0,0.0,8,30.0,30.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,16,3,일반,Grade,,윤상민,"수 01 ,02 ,03 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,20,30.0,23.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,17,3,일반,Grade,,윤영호,"화 06 ,07 [S1-2-301(41-301)]  수 03 [S1-2-301(41-301)]",,3.0,3.0,0,0.0,14,30.0,29.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,18,3,일반,Grade,,김은희,"화 06 ,07 [S1-2-201(41-201)]  수 03 [S1-2-201(41-201)]",,3.0,3.0,0,0.0,6,30.0,27.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,19,3,일반,Grade,,진상돈,"화 02 ,03 [E1-2-212(81-212)]  수 02 [E1-2-212(81-212)]",,3.0,3.0,0,0.0,4,30.0,39.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,20,3,일반,Grade,,박장희,"월 05 [S1-2-301(41-301)]  화 02 ,03 [S1-2-301(41-301)]",,3.0,3.0,0,0.0,3,30.0,44.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,21,3,일반,Grade,,이은정,"월 06 [S1-2-305(41-305)]  수 05 ,06 [S1-2-305(41-305)]",,3.0,3.0,0,0.0,5,30.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,22,3,일반,Grade,,한유두,"월 06 [S1-2-201(41-201)]  수 05 ,06 [S1-2-201(41-201)]",,3.0,3.0,0,0.0,2,30.0,30.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,23,3,일반,Grade,,최은애,"월 06 [S1-2-301(41-301)]  수 05 ,06 [S1-2-301(41-301)]",,3.0,3.0,0,0.0,1,30.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,24,3,일반,Grade,,최진필,"수 03 [S1-2-202(41-202)]  금 02 ,03 [S1-2-202(41-202)]",,3.0,3.0,0,0.0,5,30.0,34.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,25,3,일반,Grade,,엄연석,"수 03 [S1-2-305(41-305)]  금 02 ,03 [S1-2-305(41-305)]",,3.0,3.0,0,0.0,2,30.0,35.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,26,3,일반,Grade,,박준미,"화 07 ,08 [E1-2-331(81-331)]  수 03 [E1-2-331(81-331)]",,3.0,3.0,0,0.0,1,30.0,31.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,27,3,일반,Grade,,엄연석,"목 01 ,02 ,03 [S1-2-205(41-205)]",,3.0,3.0,0,0.0,9,30.0,44.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,28,3,일반,Grade,,최진필,"화 01 ,02 [S1-2-202(41-202)]  수 01 [S1-2-202(41-202)]",,3.0,3.0,0,0.0,2,30.0,8.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,29,3,일반,Grade,,정태은,"월 06 [S1-2-306(41-306)]  화 02 ,03 [S1-2-306(41-306)]",,3.0,3.0,0,0.0,3,30.0,27.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,30,3,일반,Grade,,정태은,"월 01 ,02 ,03 [S1-3-203(42-203)]",,3.0,3.0,0,0.0,23,30.0,22.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941004,기초대학수학*,1,0,일반,PassFail,,한유두,"월 10 ,11 ,12 [S1-2-104(41-104)]",,3.0,3.0,0,0.0,7,40.0,2.0,2025,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,932001,중국어 I,1,3,일반,Grade,,이욱진,"월 02 ,03 ,04 [N16-1-226(58-226)]",,3.0,3.0,0,0.0,24,45.0,7.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932001,중국어 I,2,3,일반,Grade,,미지정,"화 07 ,08 ,09 [N14-109(56-109)]",,3.0,3.0,0,0.0,16,45.0,4.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932001,중국어 I,3,3,일반,Grade,,미지정,"금 11 ,12 ,13 [S21-4-107(92-107)]",,3.0,3.0,0,0.0,3,45.0,,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932002,중국어II,1,3,일반,Grade,,미지정,"수 07 ,08 ,09 [N14-106(56-106)]",,3.0,3.0,0,0.0,12,45.0,2.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932003,독일어I,1,3,일반,Grade,,최도규,"화 07 ,08 ,09 [N16-1-259(58-259)]",,3.0,3.0,0,0.0,27,40.0,5.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932003,독일어I,2,3,일반,Grade,,서유진,"목 01 ,02 ,03 [N16-1-258(58-258)]",,3.0,3.0,0,0.0,11,40.0,6.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932004,독일어 II,1,3,일반,Grade,,서유진,"목 07 ,08 ,09 [N16-1-260(58-260)]",,3.0,3.0,0,0.0,5,40.0,26.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932005,프랑스어I,1,3,일반,Grade,,김대영,"수 05 ,06 ,07 [N14-704(56-704)]",,3.0,3.0,0,0.0,17,45.0,2.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932005,프랑스어I,2,3,일반,Grade,,미지정,"금 02 ,03 ,04 [N16-1-329(58-329)]",,3.0,3.0,0,0.0,5,45.0,3.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932006,프랑스어II,1,3,일반,Grade,,박혜선,"목 07 ,08 ,09 [N16-1-329(58-329)]",,3.0,3.0,0,0.0,4,45.0,25.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932008,러시아어II,1,3,일반,Grade,,백경희,"목 02 ,03 ,04 [N16-1-225(58-225)]",,3.0,3.0,0,0.0,7,30.0,27.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932012,글로벌 문화와 지역학,1,3,일반,Grade,,박미령,"수 06 ,07 ,08 [N14-109(56-109)]",,3.0,3.0,0,0.0,21,80.0,11.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932013,글로벌 음식문화와 생활문화,1,3,일반,Grade,,미지정,"수 06 ,07 ,08 [N14-102(56-102)]",,3.0,3.0,0,0.0,74,80.0,18.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932013,글로벌 음식문화와 생활문화,2,3,일반,Grade,,미지정,"월 07 ,08 ,09 [N14-108(56-108)]",,3.0,3.0,0,0.0,60,80.0,5.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932014,기초일본어,1,2,일반,Grade,,미지정,"목 01 ,02 [N14-109(56-109)]",,2.0,2.0,0,0.0,42,70.0,13.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932014,기초일본어,2,2,일반,Grade,,강지연,"금 02 ,03 [N14-102(56-102)]",,2.0,2.0,0,0.0,80,70.0,23.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932015,영어청취력,1,3,일반,Grade,,김순배,"수 01 ,02 ,03 [N16-1-225(58-225)]",,3.0,3.0,0,0.0,28,30.0,6.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932016,영어회화,1,3,일반,Grade,,데일 마르셀,"금 01 ,02 ,03 [N16-1-225(58-225)]",,3.0,3.0,0,0.0,14,30.0,6.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932017,실용영문법,1,3,일반,Grade,,미지정,"월 05 ,06 ,07 [N16-1-323(58-323)]",,3.0,3.0,0,0.0,2,70.0,3.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932018,토익 듣기와 읽기,1,3,일반,Grade,,미지정,"월 05 ,06 ,07 [N10-351(222-351)]",,3.0,3.0,0,0.0,21,60.0,12.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932018,토익 듣기와 읽기,2,3,일반,Grade,,미지정,"수 01 ,02 ,03 [N10-351(222-351)]",,3.0,3.0,0,0.0,33,60.0,12.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932022,집중 TOPIK II,1,3,일반,Grade,,박현주,"월 05 ,06 ,07 [N14-208(56-208)]",,3.0,3.0,0,0.0,9,40.0,,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932024,충북지역문화와 동아시아 문화교류,1,3,일반,Grade,,김호진,"목 07 ,08 ,09 [N14-202(56-202)]",,3.0,3.0,0,0.0,12,100.0,,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932027,국제개발협력의 이해,1,3,일반,Grade,,송양훈,"화 01 ,02 ,03 [N14-108(56-108)]",,3.0,3.0,0,0.0,11,50.0,3.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932030,한중 청년교류와 미래,1,3,일반,Grade,,미지정,"목 06 ,07 ,08 [N14-102(56-102)]",,3.0,3.0,0,0.0,10,80.0,4.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932031,인구의 세계,1,3,일반,Grade,,정원욱,"화 01 ,02 ,03 [E1-1-148]",,3.0,3.0,0,0.0,37,40.0,6.0,2025,2학기,교양,,,,확대교양,국제화
전학년,교양선택,931010,알기 쉬운 인문학과 자연과학의 만남,1,3,일반,Grade,,김영철,"수 02 ,03 ,04 [N14-104(56-104)]",,3.0,3.0,0,0.0,71,99.0,28.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931012,공부에 대한 공부,1,3,일반,Grade,,김종원,"화 06 ,07 ,08 [N14-104(56-104)]",,3.0,3.0,0,0.0,44,80.0,30.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931016,산업과 기술의 사회사,1,3,일반,Grade,,박권수,"목 07 ,08 ,09 [N14-106(56-106)]",,3.0,3.0,0,0.0,12,45.0,1.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931017,"우리의 문화: 기괴와 판타지, 미신과 과학",1,3,일반,Grade,,박권수,"화 07 ,08 ,09 [N14-106(56-106)]",,3.0,3.0,0,0.0,14,45.0,5.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931018,창의적 솔루션을 위한 융합디자인,1,3,일반,Grade,,"미지정, 정지홍","목 06 ,07 ,08 [N14-207(56-207)]",,3.0,3.0,0,0.0,8,50.0,8.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931021,이차전지와 인공지능,1,3,일반,Grade,,이정환,"금 11 ,12 ,13 [가상강의실1]",,3.0,3.0,0,0.0,161,100.0,75.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931023,기후위기 저감을 위한 목재의 이용,1,3,일반,Grade,,심국보,"목 01 ,02 ,03 [S20-101]",,3.0,3.0,0,0.0,31,100.0,91.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,931024,키워드; 컬러 인문학,1,3,일반,Grade,,고봉만,"수 03 ,04 ,05 [N14-109(56-109)]",,3.0,3.0,0,0.0,17,80.0,34.0,2025,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,934002,미술의이론과감상,1,3,일반,Grade,,윤문영,"월 02 ,03 ,04 [N14-104(56-104)]",,3.0,3.0,0,0.0,39,80.0,55.0,2025,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934003,음악의이론과감상,1,3,일반,Grade,,미지정,"화 02 ,03 ,04 [N14-208(56-208)]",,3.0,3.0,0,0.0,47,70.0,14.0,2025,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934003,음악의이론과감상,2,3,일반,Grade,,미지정,"화 05 ,06 ,07 [N14-208(56-208)]",,3.0,3.0,0,0.0,40,70.0,43.0,2025,2학기,교양,,,,확대교양,예술과체육
